alpha,tau,x0_0,x0_1,x0_2,x0_3,x0_4,x0_5,x0_6,x0_7,x0_8,x0_9,x0_10,x0_11,x0_12,x0_13,x0_14,x0_15,x0_16,x0_17,x0_18,x0_19,x0_20,x0_21,x0_22,x0_23,x0_24,x0_25,x0_26,x0_27,x0_28,x0_29,x0_30,x0_31,x0_32,x0_33,x0_34,x0_35,x0_36,x0_37,x0_38,x0_39,x0_40,x0_41,x0_42,x0_43,x0_44,x0_45,x0_46,x0_47,x0_48,x0_49,x0_50,x0_51,x0_52,x0_53,x0_54,x0_55,x0_56,x0_57,x0_58,x0_59,x0_60,x0_61,x0_62,x0_63,x0_64,x0_65,x0_66,x0_67,x0_68,x0_69,x0_70,x0_71,x0_72,x0_73,x0_74,x0_75,x0_76,x0_77,x0_78,x0_79,x0_80,x0_81,x0_82,x0_83,x0_84,x0_85,x0_86,x0_87,x0_88,x0_89,x0_90,x0_91,x0_92,x0_93,x0_94,x0_95,x0_96,x0_97,x0_98,x0_99,x0_100,y0,val_x0,xopt_0,xopt_1,xopt_2,xopt_3,xopt_4,xopt_5,xopt_6,xopt_7,xopt_8,xopt_9,xopt_10,xopt_11,xopt_12,xopt_13,xopt_14,xopt_15,xopt_16,xopt_17,xopt_18,xopt_19,xopt_20,xopt_21,xopt_22,xopt_23,xopt_24,xopt_25,xopt_26,xopt_27,xopt_28,xopt_29,xopt_30,xopt_31,xopt_32,xopt_33,xopt_34,xopt_35,xopt_36,xopt_37,xopt_38,xopt_39,xopt_40,xopt_41,xopt_42,xopt_43,xopt_44,xopt_45,xopt_46,xopt_47,xopt_48,xopt_49,xopt_50,xopt_51,xopt_52,xopt_53,xopt_54,xopt_55,xopt_56,xopt_57,xopt_58,xopt_59,xopt_60,xopt_61,xopt_62,xopt_63,xopt_64,xopt_65,xopt_66,xopt_67,xopt_68,xopt_69,xopt_70,xopt_71,xopt_72,xopt_73,xopt_74,xopt_75,xopt_76,xopt_77,xopt_78,xopt_79,xopt_80,xopt_81,xopt_82,xopt_83,xopt_84,xopt_85,xopt_86,xopt_87,xopt_88,xopt_89,xopt_90,xopt_91,xopt_92,xopt_93,xopt_94,xopt_95,xopt_96,xopt_97,xopt_98,xopt_99,xopt_100,val_xopt,objective_value
0.5,0.5,1.0,0.13,0.71,0.15,0.07,1.0,0.41,0.4,0.52,0.35,0.33,0.15,1.0,0.49,0.71,0.16,0.47,0.36,0.4,0.45,0.47,0.33,0.37,0.4,0.22,0.32,0.34,0.38,0.06,0.18,0.33,0.36,0.38,0.32,0.62,0.2,0.29,0.35,0.3,0.41,0.55,0.46,0.46,0.85,0.62,0.56,0.68,0.62,0.83,0.81,0.05,0.3,0.28,0.36,0.43,0.52,0.57,1.0,1.0,1.0,1.0,0.0,0.58,0.88,0.82,0.77,0.79,0.72,0.49,0.91,0.63,0.0,0.06,0.87,0.49,0.1,0.2,0.46,0.05,0.28,0.75,0.74,0.7,0.73,0.67,0.82,0.67,0.58,0.67,0.19,0.07,0.14,1.0,0.35,0.53,0.39,0.62,0.02,1.0,1.0,0.0,0.76,0.6548396852498195,1.0,0.13,0.71,0.15,0.06999999999999984,1.0,0.41,0.4,0.52,0.35,0.33,0.15,1.0,0.49,0.71,0.16,0.47,0.36,0.4,0.45,0.47,0.33,0.37,0.4,0.21999999999999975,0.32,0.34,0.38,0.06,0.17999999999999972,0.32999999999999996,0.36,0.38,0.32,0.62,0.2,0.2899999999999999,0.35,0.3,0.41,0.55,0.46,0.45999999999999985,0.85,0.62,0.56,0.68,0.62,0.83,0.81,0.05,0.3,0.28,0.36,0.43,0.52,0.57,1.0,1.0,1.0,1.0,0.0,0.58,0.88,0.82,0.77,0.79,0.72,0.49,0.91,0.63,0.0,0.06,0.87,0.49,0.1,0.2,0.45999999999999985,0.05,0.28,0.75,0.74,0.7,0.73,0.67,0.82,0.67,0.58,0.67,0.18999999999999972,0.07,0.14,1.0,0.35,0.53,0.39,0.62,0.02,1.0,1.0,0.0,0.6548396852498195,0.0
0.5,0.5,1.0,0.02,0.46,0.08,0.91,0.07,0.1,0.34,0.36,0.22,0.57,0.04,1.0,0.72,0.53,0.23,0.74,0.63,0.17,0.59,0.8,0.72,0.71,0.36,0.7,0.43,0.35,0.41,0.01,0.07,0.18,0.19,0.72,0.18,0.51,0.18,0.67,0.13,0.79,0.18,0.4,0.24,0.22,0.59,0.85,0.87,0.89,0.78,0.31,0.39,0.01,0.14,0.01,0.11,0.17,0.21,0.27,0.05,0.07,0.08,0.1,0.82,0.08,0.34,0.31,0.5,0.64,0.2,0.72,0.09,0.41,0.5,0.02,0.89,0.62,0.07,0.43,0.06,0.02,0.09,0.74,0.76,0.79,0.45,0.54,0.65,0.49,0.39,0.51,0.68,0.01,0.0,0.2,0.88,0.91,0.9,0.93,0.01,0.63,1.0,0.0,0.92,0.9858545257614825,1.0,0.02,0.45999999999999985,0.08,0.91,0.06999999999999984,0.1,0.34,0.36,0.21999999999999975,0.57,0.039999999999999813,1.0,0.72,0.53,0.23,0.74,0.63,0.17,0.59,0.8,0.72,0.71,0.36,0.7,0.43,0.35,0.41,0.01,0.06999999999999984,0.17999999999999972,0.19,0.72,0.18,0.51,0.17999999999999972,0.67,0.13,0.79,0.18,0.4,0.24,0.21999999999999975,0.59,0.85,0.87,0.89,0.78,0.31,0.39,0.009999999999999787,0.14,0.009999999999999787,0.11,0.17,0.20999999999999974,0.27,0.05,0.06999999999999984,0.08,0.1,0.82,0.07999999999999974,0.34,0.30999999999999994,0.5,0.64,0.2,0.72,0.09,0.41,0.5,0.02,0.89,0.62,0.07,0.4299999999999998,0.05999999999999983,0.02,0.08999999999999975,0.74,0.76,0.79,0.45,0.54,0.65,0.49,0.39,0.51,0.68,0.01,0.0,0.2,0.88,0.91,0.9,0.93,0.01,0.63,1.0,0.0,0.985854525761482,0.0
0.5,0.5,1.0,0.03,0.47,0.01,0.96,0.13,0.02,0.29,0.32,0.2,0.52,0.04,1.0,0.8,0.55,0.18,0.87,0.51,0.07,0.55,0.82,0.78,0.77,0.62,0.14,0.54,0.17,0.46,0.01,0.07,0.07,0.07,0.89,0.24,0.55,0.29,0.73,0.1,0.88,0.13,0.38,0.2,0.18,0.5,0.87,0.9,0.87,0.73,0.33,0.48,0.0,0.03,0.01,0.25,0.28,0.26,0.25,0.13,0.13,0.11,0.1,0.87,0.05,0.18,0.19,0.5,0.55,0.25,0.83,0.02,0.25,0.5,0.01,0.94,0.78,0.0,0.26,0.29,0.01,0.15,0.71,0.69,0.68,0.6,0.82,1.0,0.87,0.4,0.39,0.46,0.0,0.0,0.22,0.66,0.82,0.66,0.73,0.03,0.18,0.59,0.0,0.94,0.9612316331678941,1.0,0.03,0.47,0.01,0.96,0.13,0.02,0.29,0.31999999999999995,0.2,0.52,0.039999999999999813,1.0,0.8,0.55,0.18,0.87,0.51,0.07,0.55,0.82,0.78,0.77,0.62,0.14,0.54,0.17,0.46,0.01,0.06999999999999984,0.06999999999999984,0.07,0.89,0.24,0.55,0.2899999999999999,0.73,0.1,0.88,0.13,0.38,0.2,0.17999999999999972,0.5,0.87,0.9,0.87,0.73,0.33,0.48,0.0,0.03,0.009999999999999787,0.25,0.28,0.26,0.25,0.13,0.13,0.11,0.1,0.87,0.05,0.18,0.18999999999999972,0.5,0.55,0.25,0.83,0.02,0.25,0.5,0.01,0.94,0.78,0.0,0.26,0.2899999999999999,0.01,0.15,0.71,0.69,0.68,0.6,0.82,1.0,0.87,0.4,0.39,0.46,0.0,0.0,0.22,0.66,0.82,0.66,0.73,0.03,0.18,0.59,0.0,0.9612316331678936,0.0
0.5,0.5,1.0,0.01,0.44,0.0,0.98,0.04,0.01,0.35,0.53,0.32,0.23,0.02,0.77,0.46,0.77,0.41,0.73,0.28,0.1,0.22,0.47,0.41,0.4,0.38,0.32,0.09,0.13,0.75,0.0,0.07,0.2,0.22,0.42,0.13,0.76,0.67,0.24,0.42,0.47,0.37,0.39,0.27,0.32,0.47,0.88,0.92,0.88,0.82,0.56,0.6,0.0,0.08,0.0,0.08,0.06,0.25,0.22,0.01,0.0,0.02,0.01,0.96,0.05,0.14,0.14,0.45,0.63,0.19,0.65,0.04,0.45,0.5,0.01,0.92,0.55,0.05,0.21,0.85,0.08,0.07,0.19,0.18,0.18,0.35,0.32,0.32,0.29,0.16,0.35,0.26,0.01,0.0,0.03,0.86,0.43,0.47,0.69,0.08,0.04,0.0,0.0,0.91,1.0107943299764164,1.0,0.01,0.43999999999999984,0.0,0.98,0.039999999999999813,0.01,0.35,0.53,0.31999999999999995,0.23,0.019999999999999796,0.77,0.45999999999999985,0.77,0.41,0.73,0.28,0.1,0.21999999999999975,0.47,0.41,0.4,0.38,0.31999999999999995,0.09,0.13,0.75,0.0,0.06999999999999984,0.2,0.22,0.42,0.13,0.76,0.67,0.24,0.42,0.47,0.37,0.39,0.27,0.31999999999999995,0.47,0.88,0.92,0.88,0.82,0.56,0.6,0.0,0.08,0.0,0.08,0.06,0.25,0.22,0.009999999999999787,0.0,0.02,0.009999999999999787,0.96,0.05,0.14,0.14,0.45,0.63,0.18999999999999972,0.65,0.04,0.45,0.5,0.01,0.92,0.55,0.05,0.20999999999999974,0.85,0.08,0.06999999999999984,0.18999999999999972,0.18,0.18,0.35,0.31999999999999995,0.31999999999999995,0.29,0.16,0.35,0.26,0.01,0.0,0.03,0.86,0.43,0.47,0.69,0.08,0.04,0.0,0.0,1.0107943299764162,0.0
0.5,0.5,1.0,0.04,0.36,0.01,0.85,0.14,0.26,0.32,0.46,0.3,0.31,0.05,1.0,0.71,0.67,0.42,0.55,0.25,0.14,0.36,0.7,0.79,0.82,0.29,0.37,0.53,0.28,0.38,0.02,0.18,0.11,0.14,0.58,0.19,0.68,0.28,0.35,0.15,0.61,0.6,0.5,0.68,0.66,0.35,0.66,0.68,0.87,0.59,0.3,0.3,0.01,0.1,0.03,0.69,0.74,0.7,0.69,0.65,0.61,0.53,0.47,0.74,0.32,0.26,0.22,0.39,0.37,0.45,0.47,0.21,0.54,0.5,0.1,0.43,0.5,0.0,0.19,0.79,0.07,0.07,0.88,0.93,0.97,0.96,0.91,1.0,0.87,0.55,0.81,0.21,0.0,0.11,0.4,0.42,0.31,0.51,0.53,0.02,0.4,0.15,0.0,0.79,0.7973391948351434,1.0,0.04,0.36,0.01,0.85,0.14,0.26,0.32,0.45999999999999985,0.3,0.31,0.05,1.0,0.71,0.67,0.42,0.55,0.25,0.14,0.36,0.7,0.79,0.82,0.2899999999999999,0.37,0.53,0.28,0.38,0.02,0.17999999999999972,0.10999999999999976,0.14,0.58,0.19,0.68,0.28,0.35,0.15,0.61,0.6,0.5,0.68,0.66,0.35,0.66,0.68,0.87,0.59,0.3,0.3,0.009999999999999787,0.1,0.029999999999999805,0.69,0.74,0.7,0.69,0.65,0.61,0.53,0.47,0.74,0.31999999999999995,0.26,0.21999999999999975,0.39,0.37,0.45,0.47,0.21,0.54,0.5,0.1,0.4299999999999998,0.5,0.0,0.18999999999999972,0.79,0.07,0.06999999999999984,0.88,0.93,0.97,0.96,0.91,1.0,0.87,0.55,0.81,0.21,0.0,0.11,0.4,0.42,0.31,0.51,0.53,0.02,0.4,0.15,0.0,0.7973391948351434,0.0
0.5,0.5,1.0,0.03,0.34,0.06,0.93,0.03,0.03,0.39,0.41,0.28,0.58,0.0,0.0,0.18,0.42,0.81,0.49,0.62,0.37,0.41,0.21,0.22,0.21,0.16,0.12,0.46,0.33,0.28,0.03,0.33,0.3,0.37,0.24,0.32,0.42,0.38,0.48,0.48,0.36,0.5,0.34,0.45,0.49,0.38,0.55,0.6,0.61,0.52,0.64,0.71,0.01,0.19,0.0,0.05,0.04,0.03,0.13,0.0,0.0,0.0,0.01,0.95,0.03,0.14,0.12,0.32,0.39,0.22,0.62,0.04,0.53,0.5,0.04,0.76,0.58,0.41,0.47,0.25,0.24,0.44,0.04,0.04,0.05,0.1,0.13,0.14,0.13,0.4,0.2,0.35,0.01,0.0,0.03,0.85,0.6,0.74,0.78,0.04,0.15,0.04,0.0,0.7,0.7716017887137573,1.0,0.03,0.33999999999999997,0.06,0.93,0.029999999999999805,0.03,0.39,0.4099999999999998,0.28,0.58,0.0,0.0,0.17999999999999972,0.4199999999999998,0.81,0.49,0.62,0.37,0.4099999999999998,0.21,0.22,0.20999999999999974,0.1599999999999998,0.12,0.46,0.33,0.28,0.03,0.32999999999999996,0.3,0.37,0.24,0.32,0.42,0.38,0.48,0.48,0.36,0.5,0.34,0.45,0.49,0.38,0.55,0.6,0.61,0.52,0.64,0.71,0.009999999999999787,0.19,0.0,0.05,0.04,0.029999999999999805,0.13,0.0,0.0,0.0,0.009999999999999787,0.95,0.029999999999999805,0.14,0.12,0.32,0.39,0.21999999999999975,0.62,0.04,0.53,0.5,0.04,0.76,0.58,0.41,0.47,0.25,0.24,0.43999999999999984,0.039999999999999813,0.04,0.05,0.1,0.13,0.14,0.13,0.4,0.2,0.35,0.01,0.0,0.03,0.85,0.6,0.74,0.78,0.04,0.15,0.04,0.0,0.7716017887137567,0.0
0.5,0.5,1.0,0.15,0.31,0.4,0.63,0.14,0.06,0.58,0.72,0.65,0.47,0.16,1.0,0.22,0.52,0.1,0.51,0.48,0.39,0.51,0.3,0.29,0.34,0.23,0.13,0.2,0.2,0.3,0.15,0.48,0.3,0.38,0.47,0.37,0.44,0.08,0.73,0.21,0.53,0.5,0.94,0.45,0.49,0.36,0.2,0.25,0.25,0.19,0.61,0.65,0.13,0.73,0.05,0.39,0.39,0.46,0.46,0.21,0.19,0.2,0.18,0.81,0.08,0.22,0.13,0.21,0.33,0.22,0.24,0.1,0.6,0.0,0.22,0.64,0.22,0.79,0.6,0.0,0.4,0.26,0.23,0.23,0.23,0.31,0.32,0.36,0.33,0.52,0.35,0.4,0.23,0.02,0.23,0.8,0.41,0.53,0.8,0.06,0.39,0.84,0.88,0.51,0.4753618602266513,1.0,0.15,0.30999999999999994,0.4,0.63,0.14,0.06,0.58,0.72,0.65,0.47,0.1599999999999998,1.0,0.21999999999999975,0.52,0.1,0.51,0.48,0.39,0.51,0.3,0.29,0.33999999999999997,0.22999999999999976,0.13,0.2,0.2,0.3,0.15,0.48,0.3,0.38,0.47,0.37,0.44,0.07999999999999974,0.73,0.21,0.53,0.5,0.94,0.45,0.49,0.36,0.2,0.25,0.25,0.18999999999999972,0.61,0.65,0.13,0.73,0.05,0.39,0.39,0.45999999999999985,0.46,0.20999999999999974,0.18999999999999972,0.2,0.17999999999999972,0.81,0.07999999999999974,0.22,0.13,0.21,0.32999999999999996,0.21999999999999975,0.2764634321372632,0.1,0.6,0.0,0.22,0.64,0.22,0.79,0.6,0.0,0.4,0.26,0.22999999999999976,0.23,0.23,0.30999999999999994,0.31999999999999995,0.36,0.33,0.52,0.35,0.4,0.23,0.02,0.23,0.8,0.4099999999999998,0.53,0.8,0.06,0.39,0.84,0.88,0.5000000000000022,0.03646343213726322
0.5,0.5,1.0,0.01,0.53,0.01,0.94,0.2,0.03,0.34,0.39,0.27,0.36,0.02,0.76,0.79,0.77,0.13,0.77,0.44,0.15,0.56,0.75,0.69,0.67,0.38,0.0,0.51,1.0,0.62,0.0,0.04,0.1,0.18,0.58,0.11,0.68,0.42,0.37,0.21,0.66,0.25,0.4,0.25,0.26,0.52,0.88,0.88,0.97,0.74,0.51,0.48,0.0,0.04,0.01,0.15,0.26,0.32,0.3,0.09,0.14,0.15,0.13,0.82,0.04,0.2,0.21,0.57,0.58,0.34,0.89,0.04,0.27,0.5,0.01,0.88,0.86,0.25,0.54,0.33,0.03,0.08,0.5,0.49,0.5,0.8,0.76,0.96,0.8,0.69,0.52,0.65,0.0,0.0,0.26,0.64,0.8,0.74,0.73,0.03,0.09,0.21,0.0,0.9299999999999999,0.9406167045016665,1.0,0.01,0.53,0.01,0.94,0.2,0.03,0.34,0.39,0.27,0.36,0.019999999999999796,0.76,0.79,0.77,0.13,0.77,0.44,0.15,0.56,0.75,0.69,0.67,0.38,0.0,0.51,1.0,0.62,0.0,0.039999999999999813,0.1,0.18,0.58,0.11,0.68,0.4199999999999998,0.37,0.21,0.66,0.25,0.4,0.25,0.26,0.52,0.88,0.88,0.97,0.74,0.51,0.48,0.0,0.04,0.009999999999999787,0.15,0.26,0.31999999999999995,0.3,0.08999999999999975,0.14,0.15,0.13,0.82,0.039999999999999813,0.2,0.20999999999999974,0.57,0.58,0.33999999999999997,0.89,0.04,0.27,0.5,0.01,0.88,0.86,0.25,0.54,0.32999999999999996,0.03,0.07999999999999974,0.5,0.49,0.5,0.8,0.76,0.96,0.8,0.69,0.52,0.65,0.0,0.0,0.26,0.64,0.8,0.74,0.73,0.03,0.09,0.21,0.0,0.9406167045016662,0.0
0.5,0.5,1.0,0.02,0.47,0.01,0.97,0.07,0.02,0.7,0.67,0.63,0.37,0.0,0.0,0.33,0.56,0.28,0.62,0.43,0.21,0.4,0.41,0.34,0.32,0.22,0.37,0.69,0.72,0.35,0.02,0.22,0.16,0.24,0.45,0.19,0.48,0.36,0.77,0.25,0.56,0.38,0.58,0.43,0.43,0.41,0.66,0.73,0.72,0.63,0.53,0.6,0.01,0.11,0.0,0.4,0.35,0.37,0.39,0.08,0.06,0.06,0.06,0.95,0.01,0.12,0.11,0.33,0.49,0.19,0.54,0.06,0.55,0.5,0.01,0.89,0.46,0.27,0.43,0.5,0.12,0.05,0.14,0.14,0.14,0.27,0.29,0.3,0.3,0.45,0.22,0.28,0.0,0.0,0.08,0.58,0.4,0.49,0.45,0.03,0.2,0.07,0.0,0.85,0.9176638723627006,1.0,0.02,0.47,0.01,0.97,0.06999999999999984,0.02,0.7,0.67,0.63,0.37,0.0,0.0,0.32999999999999996,0.56,0.28,0.62,0.43,0.21,0.4,0.41,0.34,0.31999999999999995,0.21999999999999975,0.37,0.69,0.72,0.35,0.02,0.21999999999999975,0.1599999999999998,0.24,0.45,0.19,0.48,0.36,0.77,0.25,0.56,0.38,0.58,0.43,0.4299999999999998,0.4099999999999998,0.66,0.73,0.72,0.63,0.53,0.6,0.009999999999999787,0.11,0.0,0.4,0.35,0.37,0.39,0.07999999999999974,0.05999999999999983,0.06,0.05999999999999983,0.95,0.009999999999999787,0.12,0.10999999999999976,0.33,0.49,0.18999999999999972,0.54,0.06,0.55,0.5,0.01,0.89,0.46,0.27,0.4299999999999998,0.5,0.12,0.05,0.14,0.14,0.14,0.27,0.2899999999999999,0.3,0.3,0.45,0.22,0.28,0.0,0.0,0.08,0.58,0.4,0.49,0.45,0.03,0.2,0.07,0.0,0.9176638723627002,0.0
0.5,0.5,1.0,0.0,0.41,0.05,0.96,0.01,0.01,0.37,0.37,0.24,0.55,0.01,0.58,0.23,0.34,0.33,0.51,0.7,0.36,0.87,0.24,0.22,0.21,0.24,0.15,0.0,0.0,0.31,0.01,0.28,0.27,0.38,0.19,0.72,0.25,0.39,0.35,0.49,0.34,0.31,0.29,0.27,0.3,0.41,0.76,0.74,0.83,0.89,0.45,0.31,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.02,0.1,0.12,0.46,0.45,0.41,0.83,0.04,0.42,0.5,0.01,0.75,0.83,0.31,0.84,0.44,0.05,0.18,0.08,0.09,0.1,0.06,0.12,0.15,0.2,0.19,0.2,0.28,0.0,0.0,0.02,0.98,0.91,0.78,0.93,0.09,0.03,0.05,0.0,0.97,0.8684407882054787,1.0,0.0,0.4099999999999998,0.05,0.96,0.009999999999999787,0.01,0.37,0.37,0.24,0.55,0.009999999999999787,0.58,0.22999999999999976,0.33999999999999997,0.33,0.51,0.7,0.36,0.87,0.24,0.22,0.20999999999999974,0.24,0.15,0.0,0.0,0.31,0.01,0.28,0.27,0.38,0.19,0.72,0.25,0.39,0.35,0.49,0.34,0.31,0.29,0.27,0.3,0.4099999999999998,0.76,0.74,0.83,0.89,0.45,0.30999999999999994,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.019999999999999796,0.1,0.12,0.46,0.45,0.4099999999999998,0.83,0.04,0.42,0.5,0.01,0.75,0.83,0.31,0.84,0.43999999999999984,0.05,0.17999999999999972,0.07999999999999974,0.09,0.1,0.05999999999999983,0.12,0.15,0.2,0.19,0.2,0.28,0.0,0.0,0.02,0.98,0.91,0.78,0.93,0.09,0.03,0.05,0.0,0.8684407882054782,0.0
0.5,0.5,1.0,0.25,0.54,0.05,0.71,0.48,0.3,0.42,0.48,0.28,0.32,0.26,1.0,0.33,0.55,0.37,0.37,0.39,0.64,0.44,0.32,0.29,0.32,0.23,0.17,0.17,0.24,0.3,0.19,0.34,0.34,0.43,0.24,0.59,0.43,0.38,0.41,0.43,0.36,0.6,0.35,0.68,0.67,0.6,0.6,0.61,0.64,0.61,0.3,0.3,0.08,0.22,0.14,0.31,0.45,0.57,0.64,0.28,0.36,0.41,0.42,0.64,0.35,0.43,0.39,0.56,0.54,0.6,0.47,0.39,0.48,0.5,0.15,0.83,0.49,0.09,0.16,0.73,0.14,0.28,0.31,0.31,0.31,0.4,0.4,0.45,0.4,0.65,0.59,0.21,0.12,0.09,0.38,0.58,0.31,0.48,0.73,0.09,0.46,0.05,0.76,0.6599999999999999,0.6812782775616318,1.0,0.25,0.54,0.05,0.71,0.48,0.3,0.42,0.48,0.28,0.32,0.26,1.0,0.32999999999999996,0.55,0.37,0.37,0.39,0.64,0.43999999999999984,0.32,0.29,0.31999999999999995,0.22999999999999976,0.16999999999999982,0.17,0.24,0.3,0.19,0.33999999999999997,0.33999999999999997,0.43,0.24,0.59,0.43,0.38,0.4099999999999998,0.43,0.36,0.6,0.35,0.68,0.67,0.6,0.6,0.61,0.64,0.61,0.3,0.3,0.07999999999999974,0.22,0.14,0.31,0.45,0.57,0.64,0.28,0.36,0.41,0.4199999999999998,0.64,0.35,0.43,0.39,0.56,0.54,0.6,0.47,0.39,0.48,0.5,0.15,0.83,0.49,0.09,0.1599999999999998,0.73,0.14,0.28,0.30999999999999994,0.31,0.31,0.4,0.4,0.45,0.4,0.65,0.59,0.20999999999999974,0.12,0.09,0.38,0.58,0.31,0.48,0.73,0.09,0.46,0.05,0.76,0.6812782775616318,0.0
0.5,0.5,1.0,1.0,0.42,0.47,0.59,0.12,0.05,0.41,0.53,0.34,0.33,1.0,0.99,0.28,0.62,0.16,0.36,0.4,0.3,0.45,0.29,0.3,0.35,0.21,0.2,0.33,0.28,0.4,0.76,0.33,0.25,0.39,0.28,0.3,0.59,0.18,0.33,0.35,0.38,0.69,0.41,0.71,0.73,0.47,0.53,0.51,0.59,0.51,0.55,0.56,0.49,0.35,0.16,0.27,0.34,0.4,0.43,0.07,0.07,0.08,0.08,0.9,0.04,0.23,0.2,0.42,0.46,0.4,0.55,0.2,0.49,0.5,1.0,0.6,0.54,0.52,0.44,0.63,0.37,0.23,0.11,0.11,0.13,0.25,0.28,0.32,0.3,0.45,0.41,0.32,0.39,0.36,0.1,0.44,0.45,0.6,0.48,1.0,0.07,0.15,0.31,0.31000000000000005,0.415139101743398,1.0,1.0,0.4199999999999998,0.47,0.59,0.12,0.05,0.41,0.53,0.33999999999999997,0.33,1.0,0.99,0.28,0.62,0.16,0.36,0.4,0.3,0.45,0.29,0.3,0.35,0.20999999999999974,0.2,0.33,0.28,0.4,0.76,0.32999999999999996,0.25,0.39,0.28,0.3,0.59,0.17999999999999972,0.32999999999999996,0.35,0.38,0.69,0.41,0.71,0.73,0.47,0.53,0.51,0.59,0.51,0.55,0.56,0.49,0.35,0.1599999999999998,0.27,0.34,0.4,0.43,0.06999999999999984,0.06999999999999984,0.08,0.07999999999999974,0.9,0.039999999999999813,0.23,0.2,0.42,0.45999999999999985,0.4,0.6755906344046995,0.2,0.49,0.5,1.0,0.6,0.54,0.52,0.43999999999999984,0.63,0.37,0.22999999999999976,0.10999999999999976,0.11,0.13,0.25,0.28,0.31999999999999995,0.3,0.45,0.4099999999999998,0.31999999999999995,0.39,0.36,0.1,0.44,0.45,0.6,0.48,1.0,0.06999999999999984,0.15,0.31,0.500000000000002,0.12559063440469942
0.5,0.5,1.0,0.01,0.34,0.02,0.87,0.07,0.11,0.49,0.56,0.43,0.47,0.0,0.0,0.13,0.4,0.26,0.42,0.52,0.41,0.41,0.17,0.2,0.2,0.13,0.08,0.18,0.17,0.19,0.03,0.58,0.31,0.42,0.24,0.63,0.32,0.45,0.44,0.56,0.34,0.72,0.49,0.69,0.72,0.4,0.49,0.53,0.47,0.68,0.37,0.48,0.01,0.2,0.0,0.48,0.55,0.59,0.56,0.14,0.14,0.13,0.12,0.9,0.1,0.23,0.18,0.32,0.37,0.32,0.38,0.18,0.71,0.0,0.03,0.68,0.38,0.33,0.4,0.23,0.54,0.29,0.06,0.06,0.08,0.14,0.17,0.18,0.16,0.54,0.38,0.42,0.05,0.0,0.12,0.41,0.37,0.51,0.45,0.05,0.09,0.06,0.0,0.79,0.7805129814389759,1.0,0.01,0.33999999999999997,0.02,0.87,0.06999999999999984,0.11,0.49,0.56,0.4299999999999998,0.47,0.0,0.0,0.13,0.4,0.26,0.4199999999999998,0.52,0.41,0.4099999999999998,0.17,0.2,0.2,0.13,0.07999999999999974,0.18,0.17,0.19,0.03,0.58,0.30999999999999994,0.42,0.24,0.63,0.32,0.45,0.43999999999999984,0.56,0.34,0.72,0.49,0.69,0.72,0.4,0.49,0.53,0.47,0.68,0.37,0.48,0.009999999999999787,0.2,0.0,0.48,0.55,0.59,0.56,0.14,0.14,0.13,0.12,0.9,0.1,0.23,0.17999999999999972,0.32,0.37,0.31999999999999995,0.38,0.18,0.71,0.0,0.03,0.68,0.38,0.33,0.4,0.22999999999999976,0.54,0.2899999999999999,0.05999999999999983,0.06,0.08,0.14,0.16999999999999982,0.17999999999999972,0.16,0.54,0.38,0.4199999999999998,0.05,0.0,0.12,0.41,0.37,0.51,0.45,0.05,0.09,0.06,0.0,0.7805129814389757,0.0
0.5,0.5,1.0,0.11,0.43,0.04,0.89,0.09,0.06,0.45,0.48,0.31,0.46,0.13,1.0,0.22,0.52,0.44,0.49,0.56,0.41,0.39,0.25,0.25,0.25,0.16,0.07,0.2,0.19,0.22,0.1,0.36,0.29,0.37,0.27,0.33,0.53,0.43,0.47,0.44,0.33,0.48,0.39,0.48,0.5,0.49,0.59,0.61,0.51,0.66,0.68,0.71,0.05,0.26,0.02,0.49,0.59,0.62,0.64,0.11,0.11,0.11,0.1,0.92,0.09,0.27,0.24,0.43,0.48,0.35,0.64,0.12,0.56,0.0,0.09,0.8,0.61,0.45,0.43,0.19,0.34,0.25,0.05,0.04,0.05,0.14,0.17,0.18,0.17,0.44,0.2,0.43,0.05,0.01,0.09,0.72,0.58,0.72,0.64,0.16,0.12,0.07,0.56,0.37,0.7652796752014261,1.0,0.11,0.4299999999999998,0.04,0.89,0.08999999999999975,0.06,0.45,0.48,0.30999999999999994,0.46,0.13,1.0,0.21999999999999975,0.52,0.44,0.49,0.56,0.41,0.39,0.25,0.25,0.25,0.1599999999999998,0.06999999999999984,0.2,0.19,0.22,0.1,0.36,0.2899999999999999,0.37,0.27,0.33,0.53,0.4299999999999998,0.47,0.44,0.33,0.48,0.39,0.48,0.5,0.49,0.59,0.61,0.51,0.66,0.68,0.71,0.05,0.26,0.019999999999999796,0.49,0.59,0.62,0.64,0.10999999999999976,0.10999999999999976,0.11,0.1,0.92,0.08999999999999975,0.27,0.24,0.43,0.48,0.35,0.64,0.12,0.56,0.0,0.09,0.8,0.61,0.45,0.4299999999999998,0.18999999999999972,0.34,0.25,0.05,0.04,0.05,0.14,0.16999999999999982,0.17999999999999972,0.17,0.44,0.2,0.4299999999999998,0.05,0.01,0.09,0.72,0.58,0.72,0.64,0.16,0.12,0.07,0.56,0.7652796752014259,0.0
